12952.7170000, 10632.1010000, 7099.2090000, 5886.6170000, 6836.0810000, 8134.2200000, 8418.4210000
12952.8660000, 10629.3610000, 7724.8270000, 5838.8800000, 6144.0790000, 7585.9110000, 7404.6850000
13055.0420000, 10663.2660000, 7628.0190000, 5842.2690000, 6587.7480000, 7848.6690000, 7872.0740000
13009.9350000, 10669.1350000, 7707.3470000, 5712.5200000, 6329.6750000, 6704.2580000, 7354.0960000
13114.3900000, 10644.1000000, 7708.8840000, 5971.5920000, 6893.2800000, 6877.4850000, 8370.5550000
13583.2060000, 10687.5410000, 7665.5540000, 5853.5460000, 6098.1380000, 6556.2510000, 7555.1180000
13013.2870000, 10707.9840000, 7390.0930000, 5894.0610000, 7217.6440000, 7504.6400000, 7468.2720000
13032.3780000, 10664.4690000, 7641.6670000, 5825.4740000, 6147.2450000, 6817.6940000, 7439.3120000
13082.9290000, 10658.6360000, 7685.2740000, 5717.6120000, 6385.6160000, 7307.3950000, 7385.2600000
13020.3600000, 10634.0450000, 7379.4460000, 6071.0660000, 6133.4680000, 6992.1430000, 7630.7590000
13019.0630000, 10661.4310000, 7272.2880000, 5807.2900000, 6974.0890000, 7010.8630000, 7582.5230000
12956.9020000, 10636.0440000, 7418.0900000, 5807.5680000, 7125.2800000, 7732.6960000, 7763.0090000
12976.6410000, 10635.2670000, 7665.0170000, 5990.1840000, 6952.5530000, 6676.6120000, 7523.9720000
12925.3490000, 10658.4870000, 7662.5720000, 5845.8610000, 6678.1110000, 6671.5560000, 7497.3070000
12958.0870000, 10631.1750000, 7121.3550000, 5969.7220000, 6755.0130000, 7851.5020000, 7623.2980000
12996.9550000, 10636.6190000, 7295.6740000, 5833.7140000, 6888.0580000, 6986.5870000, 7961.0120000
13036.5060000, 10666.3200000, 7309.4320000, 5886.3950000, 6587.4510000, 7285.1930000, 7738.6030000
12998.8060000, 10634.5820000, 7436.9230000, 5879.5070000, 6925.4990000, 7022.5110000, 7904.6080000
12973.1970000, 10660.0800000, 7362.7610000, 5840.1200000, 6534.9560000, 7380.4450000, 7364.5210000
13076.0780000, 10664.5050000, 7359.9290000, 5693.3180000, 6046.9010000, 6990.7540000, 7353.9110000
13035.8590000, 10656.5620000, 7466.5500000, 5763.5710000, 6265.8660000, 7076.9880000, 7600.9100000
13049.2270000, 10635.6190000, 7430.2010000, 5843.1570000, 6676.1300000, 7440.1440000, 7858.8900000
13002.8980000, 10634.3790000, 7721.3450000, 6013.4590000, 6885.4840000, 7500.0290000, 7860.6490000
12989.3250000, 10659.3210000, 7752.0100000, 5804.3650000, 6407.1700000, 6983.2910000, 7524.3420000
13103.3720000, 10656.0610000, 7487.0300000, 5754.4600000, 6228.2760000, 6692.4800000, 7573.6160000
12972.6040000, 10660.9500000, 7866.0560000, 5861.1930000, 6270.4580000, 6843.7090000, 7745.2870000
13039.1350000, 10662.5430000, 7309.9880000, 5822.3630000, 6089.8610000, 6970.3470000, 8398.5880000
12997.3790000, 10660.1160000, 7278.7680000, 5737.6660000, 6134.7270000, 8393.5710000, 7663.4230000
13059.9860000, 10656.0800000, 7533.4150000, 5722.5370000, 6851.5790000, 6613.3380000, 7375.7790000
13093.6680000, 10666.5970000, 7550.9130000, 5825.6210000, 6695.4240000, 6831.6180000, 8253.0990000
12977.2880000, 10661.6530000, 7377.4460000, 5829.9920000, 7014.4740000, 6953.2560000, 7988.1380000
12962.6590000, 10659.1900000, 7470.8090000, 5786.7730000, 6523.5120000, 6703.1830000, 7406.3140000
13062.3000000, 10659.1350000, 7460.1250000, 5838.4350000, 6531.8080000, 7275.3980000, 7989.2870000
12963.8260000, 10661.8570000, 7266.2130000, 5781.7730000, 7256.2140000, 6923.9440000, 7588.0770000
12996.0460000, 10635.8770000, 7260.0660000, 5917.2810000, 6897.5190000, 7180.6270000, 7651.0720000
12961.5680000, 10730.5930000, 7716.9570000, 5787.5140000, 7850.5570000, 7072.4690000, 7616.4090000
12964.2520000, 10660.0060000, 7477.9010000, 5748.0540000, 6322.9170000, 7186.4240000, 7551.8390000
13018.2670000, 10637.1180000, 7369.0570000, 5851.4150000, 6765.9750000, 7002.1220000, 7816.7080000
12974.0290000, 10657.4500000, 7171.3140000, 5798.1790000, 6660.2050000, 6545.1960000, 8400.0520000
13026.0810000, 10661.0050000, 7311.8580000, 5860.1560000, 6572.8600000, 6821.1190000, 7907.0160000
12995.1200000, 10634.8040000, 7266.9540000, 5777.1440000, 6255.3850000, 7042.1560000, 7741.1950000
13017.4150000, 10659.2270000, 7798.2090000, 5714.3530000, 7788.5430000, 6985.7720000, 7718.9560000
12972.4190000, 10658.8210000, 7386.4450000, 6483.2370000, 7998.4520000, 10418.0230000, 7774.3960000
13016.9520000, 10645.7090000, 7877.6840000, 5769.2190000, 6192.5180000, 6870.3370000, 7825.7800000
13011.7110000, 10659.3380000, 7188.9780000, 5902.3750000, 6342.0810000, 7061.5070000, 7488.1960000
13066.4470000, 10632.8770000, 7208.9960000, 6046.9740000, 7147.5370000, 6926.8320000, 7819.4110000
12984.0090000, 10662.6710000, 7168.4990000, 5928.0210000, 6728.1620000, 7989.0640000, 7620.1480000
12977.8250000, 10658.3200000, 7559.4500000, 5800.4940000, 6337.9520000, 7040.6930000, 7396.2770000
13096.2970000, 10634.9510000, 7557.3760000, 5816.3440000, 6667.2410000, 7163.9430000, 7520.3230000
13053.9290000, 10658.5980000, 7259.4730000, 5832.3240000, 6444.2220000, 7379.6300000, 7338.2440000
13050.0780000, 10638.5610000, 7699.8830000, 5792.9940000, 6844.8940000, 7417.1270000, 8047.3010000
13005.2670000, 10632.2290000, 7527.2300000, 5807.9930000, 6861.3190000, 7187.3120000, 7748.1200000
12999.1750000, 10655.5970000, 7372.4640000, 5812.7150000, 6233.8670000, 7013.0290000, 7439.1990000
13021.4690000, 10633.2290000, 7548.8390000, 5922.4470000, 6867.7440000, 6737.4760000, 7424.3670000
13110.4620000, 10665.8560000, 7797.9310000, 5754.0890000, 6737.2170000, 6591.8580000, 7472.9560000
13056.9850000, 10638.8770000, 7246.6590000, 5955.7970000, 6093.2670000, 7072.5980000, 7499.2310000
13055.9290000, 10662.9300000, 7630.8880000, 5835.4170000, 6453.4250000, 6629.9290000, 7566.9490000
13067.1510000, 10633.4890000, 7278.9710000, 5910.1710000, 7160.3690000, 6887.0020000, 7378.5000000
13061.1330000, 10661.3750000, 7386.8700000, 5764.4220000, 7037.3980000, 7190.1450000, 7723.7320000
12990.7310000, 10659.0410000, 7598.4100000, 5789.4940000, 7218.4390000, 7005.8250000, 7909.5330000
12999.8780000, 10637.0980000, 7183.2380000, 5921.0580000, 6816.4510000, 6871.2990000, 7766.0990000
13000.8040000, 10660.0780000, 7358.0200000, 5761.1630000, 6340.5810000, 7249.0470000, 7475.9180000
13012.0250000, 10633.3760000, 7278.1000000, 5980.9790000, 7073.4310000, 6818.9510000, 7860.8510000
13040.5410000, 10658.9120000, 7216.7160000, 5795.1420000, 6168.6320000, 6943.1080000, 7962.3250000
13027.9870000, 10667.1890000, 7372.0560000, 5764.7740000, 6203.0360000, 7009.7690000, 8259.3020000
13005.6550000, 10670.5400000, 7793.4490000, 5906.4290000, 6987.0120000, 6979.1240000, 7857.5000000
13009.5810000, 10658.3560000, 7484.9360000, 5783.8280000, 6352.0060000, 7094.0040000, 8631.7360000
13011.7290000, 10662.1700000, 7131.7420000, 5858.7660000, 7006.4920000, 7131.8340000, 8180.0120000
13032.9490000, 10632.5060000, 7333.9480000, 5949.8700000, 7248.7880000, 7085.7820000, 7820.3920000
13057.6690000, 10676.0210000, 7423.7010000, 5972.8690000, 6196.4620000, 7040.9340000, 7368.0560000
13101.7580000, 10659.8380000, 7530.3220000, 5758.5890000, 6788.4720000, 7065.1920000, 8067.4650000
13008.7280000, 10632.2470000, 7418.1270000, 5764.1820000, 6093.1930000, 7241.2330000, 7520.7480000
13091.9080000, 10657.9850000, 7680.4580000, 5875.6720000, 7049.7110000, 7520.6740000, 7452.8830000
13032.7270000, 10657.9670000, 7358.0570000, 5849.5630000, 6057.0110000, 6983.6420000, 7549.4130000
13120.7020000, 10695.1310000, 7420.2190000, 5842.1750000, 6936.6830000, 6990.7710000, 7584.2070000
13082.7230000, 10692.0760000, 7686.2170000, 5793.4760000, 6997.1220000, 6891.1490000, 8630.4950000
13006.3960000, 10710.0190000, 7053.6920000, 5904.7620000, 7228.1970000, 6802.2110000, 7704.8820000
13044.9850000, 10633.9690000, 7452.3460000, 5762.8300000, 6885.2410000, 7395.4610000, 8134.8110000
13015.8940000, 10659.1330000, 7243.5470000, 5816.5100000, 6952.6440000, 6913.4800000, 8223.9530000
13009.4310000, 10663.5040000, 7265.6380000, 5854.3600000, 7789.3570000, 6869.0390000, 7879.1830000
12998.5810000, 10662.3930000, 7431.8850000, 5851.4520000, 6914.4800000, 6772.8060000, 8012.9690000
13009.3580000, 10632.9500000, 7053.7100000, 5891.8740000, 7228.7900000, 7465.1220000, 7613.9260000
12988.8970000, 10659.8000000, 7627.9620000, 5830.6010000, 6911.9440000, 6604.5600000, 7417.9600000
13071.6680000, 10637.3200000, 7681.8100000, 5961.6100000, 7420.7560000, 7121.5940000, 7412.3310000
13077.7790000, 10633.4500000, 7372.8150000, 5974.8680000, 6847.4300000, 6681.5720000, 7388.4250000
13076.5190000, 10659.8180000, 7293.1360000, 5782.9200000, 6279.5850000, 6830.2460000, 7929.9190000
13020.9490000, 10631.8390000, 7877.9790000, 5960.7590000, 6750.6230000, 6929.7010000, 7883.2380000
12995.2290000, 10660.0400000, 7271.0270000, 5812.9550000, 6328.6370000, 6805.8780000, 7593.3530000
13027.5970000, 10632.1910000, 7731.0470000, 5831.6200000, 6763.5480000, 7000.9730000, 8353.6460000
13028.3740000, 10637.3760000, 7612.6120000, 5819.6400000, 6117.7270000, 7059.7470000, 7560.2630000
13021.9120000, 10656.0220000, 7782.1350000, 6414.3530000, 6846.7810000, 7357.9650000, 7750.1010000
13008.8950000, 10660.0400000, 7763.3030000, 5812.8620000, 6156.8170000, 7044.4520000, 7503.5640000
13064.2240000, 10660.3370000, 7242.7700000, 5757.2370000, 6853.8560000, 8082.0370000, 8048.1520000
12991.3220000, 10658.2440000, 7542.3020000, 5829.0640000, 6243.4030000, 6655.3890000, 7729.1760000
13031.8180000, 10632.8380000, 7100.4290000, 5862.9140000, 6828.8750000, 6770.4540000, 8220.9340000
13007.6900000, 10658.2630000, 7296.0240000, 5719.1470000, 6131.6890000, 6996.7330000, 7794.1890000
13026.0410000, 10632.3570000, 7286.7100000, 5771.4210000, 6038.1590000, 6929.9970000, 7329.9290000
13077.8890000, 10659.5780000, 7402.3310000, 5802.3810000, 6979.6050000, 7083.6330000, 7906.1990000
13068.5560000, 10665.6320000, 7463.8440000, 5743.0900000, 6775.6390000, 7328.6700000, 8917.4900000
12992.6550000, 10636.6340000, 7343.3350000, 5901.0780000, 6650.6670000, 6684.3870000, 7730.2130000
13074.1300000, 10658.2250000, 7229.7330000, 5780.6420000, 6233.4770000, 6975.5680000, 7600.3160000
13025.1340000, 10634.1910000, 7715.1030000, 5885.2830000, 6840.2080000, 7442.2350000, 8355.2940000
13109.1640000, 10634.3570000, 7274.4890000, 6236.5700000, 7175.9590000, 6690.0720000, 7954.6390000
13008.1530000, 10658.2260000, 7341.5400000, 5995.2740000, 7466.9740000, 6874.5020000, 7883.9420000
13031.0960000, 10660.3360000, 7626.2940000, 5744.6080000, 7000.5470000, 7601.3150000, 7834.7230000
12996.1730000, 10659.2810000, 7580.5570000, 5821.5090000, 6936.3480000, 6485.2910000, 7347.7800000
13122.5140000, 10630.1540000, 7777.5790000, 5843.8960000, 6707.8290000, 6885.2970000, 7521.9880000
13084.2220000, 10659.3170000, 7520.1180000, 5752.9590000, 6861.3180000, 6787.9720000, 7757.7660000
12993.1550000, 10633.3010000, 7537.2270000, 5966.0910000, 6881.4080000, 8048.4480000, 7854.3330000
13071.1670000, 10640.2260000, 7613.1110000, 5741.6090000, 6734.1430000, 6815.7100000, 7470.8620000
13115.8670000, 10658.7810000, 7384.6840000, 5728.2020000, 6249.9020000, 7299.3390000, 7367.0560000
13041.3730000, 10635.9680000, 7287.4510000, 5960.1280000, 6958.7720000, 7250.9530000, 7478.6400000
13090.7570000, 10659.2800000, 7574.8540000, 5790.8270000, 6698.7190000, 7024.4710000, 7754.3030000
13000.7090000, 10672.5010000, 7335.8910000, 5826.2500000, 6866.3900000, 7147.4790000, 8047.6130000
13010.0970000, 10633.8750000, 7294.1910000, 5834.1200000, 6862.6130000, 7652.4960000, 8043.2060000
12987.1730000, 10635.0600000, 7623.8310000, 5822.2310000, 6866.6680000, 6584.6350000, 7467.1030000
13086.4800000, 10661.4650000, 7487.2130000, 5780.3640000, 6366.8560000, 7575.3910000, 8149.8460000
13014.4670000, 10664.1310000, 7249.0830000, 5827.3970000, 6808.5800000, 8277.0210000, 8390.4020000
12974.5440000, 10657.8920000, 7225.0300000, 5857.6180000, 6849.2620000, 6565.1000000, 7427.1430000
13139.7720000, 10659.9470000, 7838.2590000, 5768.1810000, 6184.7400000, 6803.4510000, 8003.6910000
13039.7800000, 10673.9090000, 7418.9030000, 5789.4190000, 6067.3600000, 7195.6610000, 7942.6030000
12971.6190000, 10659.0950000, 7465.7140000, 5819.5460000, 7045.5060000, 7514.7470000, 7741.3040000
12996.7460000, 10657.3730000, 7764.8950000, 5812.1580000, 6883.7050000, 6767.0470000, 7361.2040000
13098.7380000, 10639.6330000, 7575.6690000, 5855.8400000, 6938.5700000, 6683.4420000, 8246.0610000
13007.3750000, 10633.8750000, 7263.3040000, 5926.4640000, 6945.5880000, 6840.0960000, 7960.4350000
12975.9880000, 10662.1320000, 7276.6920000, 5864.7650000, 6813.8390000, 6765.7690000, 7443.9010000
13146.7900000, 10642.2260000, 7648.7180000, 5927.2230000, 6860.7810000, 7267.0630000, 7475.7510000
12986.9700000, 10668.1130000, 7265.6550000, 5729.3130000, 6755.2140000, 6721.2910000, 7335.1870000
13092.4600000, 10634.0780000, 7652.2370000, 5888.3000000, 6200.7010000, 7371.9800000, 7359.6120000
13107.8290000, 10659.0950000, 7418.9400000, 5840.5630000, 7277.3390000, 6957.3280000, 7772.7270000
12970.2470000, 10654.9840000, 7866.2380000, 5772.8640000, 6654.5730000, 6855.6130000, 7478.8240000
13095.5160000, 10633.0040000, 7532.1720000, 5827.9720000, 6845.4290000, 7736.6380000, 7723.8050000
12972.8210000, 10656.3170000, 7330.0400000, 5789.4920000, 6850.0400000, 6870.3900000, 7629.9610000
12973.9700000, 10659.9650000, 7324.3180000, 5783.4010000, 6795.3780000, 7635.5160000, 7767.1910000
12982.5250000, 10628.5790000, 7419.8650000, 5900.8360000, 6673.0540000, 7751.8760000, 8279.0950000
12982.8950000, 10632.5590000, 7339.2800000, 5866.2270000, 7006.2690000, 7637.1640000, 7908.8640000
12973.6360000, 10672.5380000, 7280.5430000, 5762.4210000, 6107.4860000, 6715.7170000, 8236.1360000
12974.7650000, 10658.0390000, 7137.7580000, 5884.6710000, 6845.3000000, 6785.9890000, 7463.1410000
13005.3560000, 10661.6690000, 7388.2940000, 5833.0450000, 6677.8120000, 6724.0490000, 7654.7360000
12990.7460000, 10658.1130000, 7351.8710000, 5854.6360000, 6293.2690000, 6991.6580000, 7363.4440000
13074.3690000, 10691.3150000, 7564.7440000, 5755.1620000, 6139.5950000, 7156.6080000, 7746.5810000
13012.1890000, 10633.2080000, 7387.1830000, 7035.5070000, 6100.1540000, 6832.5230000, 7380.9610000
13126.5690000, 10660.8170000, 7581.3910000, 5780.3270000, 6245.2720000, 6659.2220000, 7896.4950000
12995.4860000, 10671.4080000, 7297.0600000, 5794.6410000, 6048.3800000, 6565.6360000, 8483.1900000
12995.6530000, 10661.0580000, 8148.0310000, 6514.7330000, 7268.2850000, 7329.4460000, 7484.6940000
13064.9430000, 10663.6860000, 7465.2140000, 5822.1200000, 6713.7350000, 7008.6010000, 8079.7580000
13145.5670000, 10670.8520000, 7313.9110000, 5805.8250000, 6816.3390000, 6874.3340000, 7753.7280000
13003.1150000, 10635.7070000, 7789.0590000, 5888.4100000, 6070.8230000, 6559.7290000, 7407.8660000
13045.9260000, 10662.6670000, 7698.6950000, 5824.5270000, 6919.6270000, 7604.2960000, 7550.7070000
12996.8750000, 10657.6680000, 7456.7520000, 5854.7650000, 6877.9260000, 7129.9800000, 7591.0930000
13071.7210000, 10635.9290000, 7471.2870000, 5917.9450000, 6124.1330000, 6592.4490000, 7393.6080000
13051.6850000, 10657.3160000, 7339.3530000, 5819.1010000, 7150.5350000, 7448.4370000, 7872.3490000
12990.6160000, 10643.2060000, 7671.0860000, 6044.8250000, 6630.5010000, 7684.1040000, 7834.9440000
13021.9830000, 10657.3530000, 7372.1100000, 5969.9790000, 6979.0670000, 6938.9030000, 7740.5990000
12985.0790000, 10657.1310000, 7576.2240000, 5810.1580000, 7271.9690000, 7119.6110000, 7969.2670000
13009.3920000, 10659.4830000, 7133.5720000, 5876.3190000, 6922.0340000, 7017.3960000, 7581.0380000
13074.8690000, 10643.1510000, 7318.6700000, 5875.3190000, 6838.3740000, 7214.3070000, 7587.5000000
12964.5060000, 10659.2800000, 7287.5060000, 5786.9740000, 6290.3420000, 7426.2910000, 7421.8090000
13007.9100000, 10632.7450000, 7655.0320000, 5902.4840000, 6821.1900000, 6756.3990000, 7925.5110000
12962.8590000, 10654.5380000, 7340.8900000, 5919.4270000, 6215.9040000, 6785.8040000, 7992.4500000
12959.3220000, 10657.7980000, 7317.3730000, 5868.0050000, 6708.7720000, 7362.4620000, 8008.2260000
13109.9210000, 10643.9650000, 7960.0450000, 7015.0260000, 7906.5870000, 6775.6750000, 7829.9810000
12967.8390000, 10656.3900000, 7426.7350000, 5819.2860000, 7778.8000000, 7134.0170000, 7527.5600000
13003.5950000, 10630.7250000, 7523.8200000, 5860.5050000, 6818.3010000, 7785.2250000, 7615.9050000
12979.3560000, 10633.0030000, 7321.9460000, 5728.0710000, 6938.6610000, 7086.8360000, 7608.4800000
12986.7820000, 10663.9630000, 7747.4130000, 5849.6730000, 6301.0450000, 6908.0530000, 7485.5080000
13104.0130000, 10634.0020000, 7468.6020000, 5958.6090000, 6155.4450000, 6913.7010000, 7866.8120000
12952.6180000, 10657.5930000, 7171.5320000, 5767.9390000, 6241.1050000, 7066.0400000, 7382.8120000
13073.2930000, 10668.3340000, 7482.2860000, 5734.9970000, 6990.9910000, 6991.4540000, 7527.2820000
12982.9860000, 10659.5930000, 7346.4260000, 5712.4240000, 6899.7570000, 7917.6590000, 7951.3790000
12978.8560000, 10655.1860000, 7390.2930000, 5801.5660000, 6775.7490000, 7408.1070000, 7633.5520000
13055.3880000, 10640.4100000, 7441.9000000, 5839.8590000, 6179.6470000, 7346.3330000, 7438.1790000
13054.5540000, 10662.4080000, 7614.1090000, 5866.5610000, 6980.3250000, 6949.3650000, 7913.0680000
13039.7960000, 10633.6320000, 7320.9660000, 5876.6150000, 6083.2100000, 6909.0160000, 7785.3740000
13034.5380000, 10657.0010000, 7398.5700000, 5814.8240000, 6171.8880000, 6862.4830000, 7365.6100000
13081.5520000, 10632.8540000, 7421.4200000, 5897.1140000, 6875.3140000, 6518.1020000, 7564.1690000
13510.5750000, 10718.9040000, 7556.6320000, 5939.2400000, 6491.7520000, 6666.4610000, 7503.9700000
13064.6460000, 10646.7050000, 7516.4870000, 5922.7040000, 6163.5740000, 7805.1500000, 7350.7780000
13122.8830000, 10666.8890000, 7603.2020000, 5818.6380000, 6996.1200000, 7027.1730000, 8231.5610000
12968.1540000, 10657.5750000, 7355.7210000, 5753.8090000, 6206.4230000, 6841.6320000, 7425.5860000
13055.8690000, 10659.8890000, 7412.4950000, 5799.3430000, 8267.8720000, 6708.6050000, 7797.8540000
13067.2380000, 10668.3880000, 7524.5050000, 5775.0120000, 7158.7740000, 6999.2130000, 7824.0550000
12996.2620000, 10655.7600000, 7755.3010000, 5816.8040000, 7002.9150000, 6769.4340000, 7670.8450000
12989.0040000, 10633.1320000, 7873.7370000, 5938.6290000, 6527.5270000, 7009.0630000, 7347.7960000
13062.0160000, 10705.0340000, 7372.2020000, 5733.3110000, 6923.6070000, 6598.9850000, 7636.4210000
13011.2060000, 10665.6100000, 7374.3870000, 5998.0860000, 6815.3190000, 7442.6040000, 7655.8280000
12988.7620000, 10632.5760000, 7530.8560000, 5897.5200000, 6845.9090000, 7022.3400000, 7792.7610000
12958.5240000, 10656.3890000, 7169.5700000, 5915.7790000, 6864.9450000, 6831.2070000, 7761.1350000
12974.9860000, 10657.5560000, 7678.8630000, 5836.0630000, 6846.2250000, 7606.9980000, 7875.4960000
